# meteo data from ECHO meteo data at EPFL
# time is timestamp yyyy-mm-dd HH:MM
# T is air temperature in degree Celsius
# rh is relative humidity in %
time,T,rh
2018-05-02 11:15,13.35,69
2018-05-02 11:30,13.11,69
2018-05-02 11:45,13.2,69
2018-05-02 12:00,13.63,68
2018-05-02 12:15,14.12,67
2018-05-02 12:30,13.97,68
2018-05-02 12:45,15.2,66
2018-05-02 13:00,14.72,67
2018-05-02 13:15,14.48,68
2018-05-02 13:30,15.52,66
2018-05-02 13:45,15.63,65
2018-05-02 14:00,16.21,63
2018-05-02 14:15,16.43,62
2018-05-02 14:30,15.33,63
2018-05-02 14:45,15.42,63
2018-05-02 15:00,15.77,61
2018-05-02 15:15,15.98,59
2018-05-02 15:30,16.02,59
2018-05-02 15:45,15.89,59
2018-05-02 16:00,15.87,57
2018-05-02 16:15,15.36,58
2018-05-02 16:30,15.41,59
2018-05-02 16:45,15.39,59
2018-05-02 17:00,15.6,57
2018-05-02 17:15,15.45,57
2018-05-02 17:30,15.19,60
2018-05-02 17:45,14.94,61
2018-05-02 18:00,14.75,61
2018-05-02 18:15,14.73,60
2018-05-02 18:30,14.56,58
2018-05-02 18:45,14.45,60
2018-05-02 19:00,14.25,62
2018-05-02 19:15,13.87,64
2018-05-02 19:30,13.52,64
2018-05-02 19:45,13.27,65
2018-05-02 20:00,13.08,65
2018-05-02 20:15,12.96,66
2018-05-02 20:30,12.8,66
2018-05-02 20:45,12.77,66
2018-05-02 21:00,12.71,66
2018-05-02 21:15,12.55,67
2018-05-02 21:30,12.54,67
2018-05-02 21:45,12.48,67
2018-05-02 22:00,12.38,67
2018-05-02 22:15,12.29,67
2018-05-02 22:30,12.24,68
2018-05-02 22:45,12.22,68
2018-05-02 23:00,12.15,69
2018-05-02 23:15,11.9,70
2018-05-02 23:30,11.44,73
2018-05-02 23:45,11.04,78
2018-05-03 00:00,10.64,82
2018-05-03 00:15,10.42,80
2018-05-03 00:30,10.32,81
2018-05-03 00:45,10.25,83
2018-05-03 01:00,10.21,84
2018-05-03 01:15,10.36,85
2018-05-03 01:30,10.36,86
2018-05-03 01:45,10.3,86
2018-05-03 02:00,10.24,86
2018-05-03 02:15,10.37,85
2018-05-03 02:30,10.48,85
2018-05-03 02:45,10.46,85
2018-05-03 03:00,10.56,84
2018-05-03 03:15,10.69,84
2018-05-03 03:30,10.8,83
2018-05-03 03:45,10.91,82
2018-05-03 04:00,10.94,81
2018-05-03 04:15,10.99,79
2018-05-03 04:30,10.9,81
2018-05-03 04:45,10.87,82
2018-05-03 05:00,10.91,82
2018-05-03 05:15,10.98,82
2018-05-03 05:30,11.14,80
2018-05-03 05:45,11.36,78
2018-05-03 06:00,11.35,77
2018-05-03 06:15,11.18,78
2018-05-03 06:30,10.91,80
2018-05-03 06:45,10.64,80
2018-05-03 07:00,10.57,80
2018-05-03 07:15,11.04,80
2018-05-03 07:30,11.57,80
2018-05-03 07:45,11.93,78
2018-05-03 08:00,12.1,76
2018-05-03 08:15,12.1,76
2018-05-03 08:30,12.29,76
2018-05-03 08:45,12.41,76
2018-05-03 09:00,12.46,76
2018-05-03 09:15,12.47,75
2018-05-03 09:30,12.58,75
2018-05-03 09:45,12.89,74
2018-05-03 10:00,13.45,73
2018-05-03 10:15,13.82,72
2018-05-03 10:30,14.11,71
2018-05-03 10:45,14.24,70
2018-05-03 11:00,14.27,70
2018-05-03 11:15,14.71,68
2018-05-03 11:30,15.04,67
2018-05-03 11:45,15.15,66
2018-05-03 12:00,14.81,67
2018-05-03 12:15,15.03,66
2018-05-03 12:30,15.02,66
2018-05-03 12:45,14.99,65
2018-05-03 13:00,14.32,66
2018-05-03 13:15,15.02,65
2018-05-03 13:30,15.42,64
2018-05-03 13:45,15.35,64
2018-05-03 14:00,15.41,64
2018-05-03 14:15,15.43,64
2018-05-03 14:30,15.33,64
2018-05-03 14:45,15.36,64
2018-05-03 15:00,15.26,64
2018-05-03 15:15,15.06,64
2018-05-03 15:30,15.06,64
2018-05-03 15:45,15.06,65
2018-05-03 16:00,14.8,63
2018-05-03 16:15,14.61,63
2018-05-03 16:30,14.4,64
2018-05-03 16:45,14.43,64
2018-05-03 17:00,14.62,64
2018-05-03 17:15,14.37,64
2018-05-03 17:30,14.17,65
2018-05-03 17:45,14.36,65
2018-05-03 18:00,14.42,66
2018-05-03 18:15,14.24,66
2018-05-03 18:30,14.11,67
2018-05-03 18:45,14.05,67
2018-05-03 19:00,14.08,68
2018-05-03 19:15,13.84,68
2018-05-03 19:30,13.62,69
2018-05-03 19:45,13.49,68
2018-05-03 20:00,13.4,68
2018-05-03 20:15,13.32,68
2018-05-03 20:30,13.2,68
2018-05-03 20:45,13.26,68
2018-05-03 21:00,13.18,69
2018-05-03 21:15,13.19,68
2018-05-03 21:30,13.32,68
2018-05-03 21:45,13.34,68
2018-05-03 22:00,13.04,69
2018-05-03 22:15,12.81,70
2018-05-03 22:30,12.73,70
2018-05-03 22:45,12.77,71
2018-05-03 23:00,12.81,71
2018-05-03 23:15,12.81,71
2018-05-03 23:30,13.08,70
2018-05-03 23:45,13.04,71
2018-05-04 00:00,13.11,71
2018-05-04 00:15,13.19,71
2018-05-04 00:30,13.09,71
2018-05-04 00:45,12.94,71
2018-05-04 01:00,12.94,71
2018-05-04 01:15,12.97,70
2018-05-04 01:30,12.96,70
2018-05-04 01:45,12.82,71
2018-05-04 02:00,12.75,72
2018-05-04 02:15,12.73,72
2018-05-04 02:30,12.74,71
2018-05-04 02:45,12.82,71
2018-05-04 03:00,12.94,70
2018-05-04 03:15,13.03,68
2018-05-04 03:30,13.1,68
2018-05-04 03:45,13.17,67
2018-05-04 04:00,13.16,67
2018-05-04 04:15,13.07,68
2018-05-04 04:30,13.13,68
2018-05-04 04:45,13.04,69
2018-05-04 05:00,13.06,69
2018-05-04 05:15,13,70
2018-05-04 05:30,13.13,70
2018-05-04 05:45,13.27,69
2018-05-04 06:00,13.32,68
2018-05-04 06:15,13.44,68
2018-05-04 06:30,13.54,68
2018-05-04 06:45,13.67,68
2018-05-04 07:00,14.07,68
2018-05-04 07:15,14.76,67
2018-05-04 07:30,15.72,66
2018-05-04 07:45,16.18,66
2018-05-04 08:00,16.83,65
2018-05-04 08:15,17.35,64
2018-05-04 08:30,17.36,65
2018-05-04 08:45,17.76,64
2018-05-04 09:00,18.69,63
2018-05-04 09:15,18.98,63
2018-05-04 09:30,19.65,62
2018-05-04 09:45,20.32,62
2018-05-04 10:00,20.36,61
2018-05-04 10:15,20.3,60
2018-05-04 10:30,20.75,59
2018-05-04 10:45,20.83,59
2018-05-04 11:00,20.68,59
2018-05-04 11:15,21.15,58
2018-05-04 11:30,21.07,58
2018-05-04 11:45,21.25,57
2018-05-04 12:00,21.39,56
2018-05-04 12:15,21.15,56
2018-05-04 12:30,21.57,56
2018-05-04 12:45,21.79,56
2018-05-04 13:00,22.11,56
2018-05-04 13:15,22.12,56
2018-05-04 13:30,22.12,56
2018-05-04 13:45,22.38,55
2018-05-04 14:00,22.82,56
2018-05-04 14:15,22.93,56
2018-05-04 14:30,22.56,56
2018-05-04 14:45,22.54,56
2018-05-04 15:00,22.65,56
2018-05-04 15:15,22.15,56
2018-05-04 15:30,22.65,56
2018-05-04 15:45,22.22,57
2018-05-04 16:00,22.31,57
2018-05-04 16:15,21.9,57
2018-05-04 16:30,21.24,58
2018-05-04 16:45,20.52,59
2018-05-04 17:00,20.88,58
2018-05-04 17:15,21.97,57
2018-05-04 17:30,21.19,59
2018-05-04 17:45,20.75,60
2018-05-04 18:00,20.77,61
2018-05-04 18:15,20.53,62
2018-05-04 18:30,19.92,62
2018-05-04 18:45,19.29,63
2018-05-04 19:00,18.87,64
2018-05-04 19:15,18.58,65
2018-05-04 19:30,18.22,65
2018-05-04 19:45,17.98,66
2018-05-04 20:00,17.68,68
2018-05-04 20:15,17.51,68
2018-05-04 20:30,17.52,68
2018-05-04 20:45,17.4,68
2018-05-04 21:00,17.49,68
2018-05-04 21:15,17.65,67
2018-05-04 21:30,17.67,67
2018-05-04 21:45,17.71,67
2018-05-04 22:00,17.64,68
2018-05-04 22:15,17.55,68
2018-05-04 22:30,17.44,68
2018-05-04 22:45,17.14,68
2018-05-04 23:00,17.04,69
2018-05-04 23:15,17.2,69
2018-05-04 23:30,17.3,68
2018-05-04 23:45,17.2,69
2018-05-05 00:00,17.13,69
2018-05-05 00:15,17.05,69
2018-05-05 00:30,16.93,70
2018-05-05 00:45,16.57,71
2018-05-05 01:00,15.98,72
2018-05-05 01:15,15.89,72
2018-05-05 01:30,15.81,73
2018-05-05 01:45,15.75,73
2018-05-05 02:00,15.68,73
2018-05-05 02:15,15.45,74
2018-05-05 02:30,15.28,75
2018-05-05 02:45,14.99,76
2018-05-05 03:00,14.87,76
2018-05-05 03:15,14.99,76
2018-05-05 03:30,14.97,76
2018-05-05 03:45,14.53,77
2018-05-05 04:00,13.95,80
2018-05-05 04:15,13.91,81
2018-05-05 04:30,14.16,80
2018-05-05 04:45,14.31,79
2018-05-05 05:00,14.02,80
2018-05-05 05:15,14,80
2018-05-05 05:30,13.98,80
2018-05-05 05:45,14.07,80
2018-05-05 06:00,14.12,80
2018-05-05 06:15,14.16,80
2018-05-05 06:30,14.34,79
2018-05-05 06:45,14.69,78
2018-05-05 07:00,15.07,78
2018-05-05 07:15,15.57,76
2018-05-05 07:30,17.3,73
2018-05-05 07:45,18.54,69
2018-05-05 08:00,18.76,70
2018-05-05 08:15,18.65,71
2018-05-05 08:30,19.22,69
2018-05-05 08:45,19.35,69
2018-05-05 09:00,19.84,68
2018-05-05 09:15,20.38,67
2018-05-05 09:30,20.76,66
2018-05-05 09:45,20.82,66
2018-05-05 10:00,21.29,65
2018-05-05 10:15,21.28,66
2018-05-05 10:30,21.42,65
2018-05-05 10:45,21.58,65
2018-05-05 11:00,21.65,64
2018-05-05 11:15,21.84,63
2018-05-05 11:30,22.5,61
2018-05-05 11:45,22.42,61
2018-05-05 12:00,22.76,59
2018-05-05 12:15,23.13,57
2018-05-05 12:30,23.47,57
2018-05-05 12:45,24.48,55
2018-05-05 13:00,25.27,53
2018-05-05 13:15,24.74,55
2018-05-05 13:30,25.3,54
2018-05-05 13:45,26.36,52
2018-05-05 14:00,26.78,51
2018-05-05 14:15,26.46,52
2018-05-05 14:30,26.23,53
2018-05-05 14:45,26.1,53
2018-05-05 15:00,26.21,53
2018-05-05 15:15,26.88,49
2018-05-05 15:30,27.24,48
2018-05-05 15:45,27.23,47
2018-05-05 16:00,27.62,45
2018-05-05 16:15,27.43,47
2018-05-05 16:30,25.09,48
2018-05-05 16:45,25.81,47
2018-05-05 17:00,26.41,46
2018-05-05 17:15,26.22,46
2018-05-05 17:30,25.98,47
2018-05-05 17:45,25.71,47
2018-05-05 18:00,25.27,48
2018-05-05 18:15,24.82,49
2018-05-05 18:30,23.81,50
2018-05-05 18:45,22.92,50
2018-05-05 19:00,22.76,51
2018-05-05 19:15,22.53,52
2018-05-05 19:30,22.11,54
2018-05-05 19:45,21.68,55
2018-05-05 20:00,21.49,55
2018-05-05 20:15,21.2,56
2018-05-05 20:30,20.93,58
2018-05-05 20:45,20.6,58
2018-05-05 21:00,19.99,59
2018-05-05 21:15,19.5,61
2018-05-05 21:30,19.33,62
2018-05-05 21:45,19.26,62
2018-05-05 22:00,19.08,63
2018-05-05 22:15,18.73,64
2018-05-05 22:30,18.34,65
2018-05-05 22:45,18.27,65
2018-05-05 23:00,17.96,66
2018-05-05 23:15,17.89,66
2018-05-05 23:30,17.83,67
2018-05-05 23:45,17.38,68
2018-05-06 00:00,17.17,69
2018-05-06 00:15,16.82,71
2018-05-06 00:30,16.47,72
2018-05-06 00:45,16.33,73
2018-05-06 01:00,16.03,74
2018-05-06 01:15,15.57,76
2018-05-06 01:30,15.24,78
2018-05-06 01:45,15.18,78
2018-05-06 02:00,15.31,77
2018-05-06 02:15,14.78,79
2018-05-06 02:30,14.63,81
2018-05-06 02:45,14.7,80
2018-05-06 03:00,13.91,83
2018-05-06 03:15,13.53,85
2018-05-06 03:30,13.8,86
2018-05-06 03:45,14.14,83
2018-05-06 04:00,13.94,84
2018-05-06 04:15,13.84,84
2018-05-06 04:30,14.06,83
2018-05-06 04:45,14.22,82
2018-05-06 05:00,14.17,82
2018-05-06 05:15,14.06,82
2018-05-06 05:30,13.96,83
2018-05-06 05:45,13.94,83
2018-05-06 06:00,14.1,83
2018-05-06 06:15,14.47,82
2018-05-06 06:30,14.75,82
2018-05-06 06:45,15.19,81
2018-05-06 07:00,15.52,79
2018-05-06 07:15,16,78
2018-05-06 07:30,17.76,75
2018-05-06 07:45,19.07,72
2018-05-06 08:00,19.58,71
2018-05-06 08:15,19.24,72
2018-05-06 08:30,19.62,71
2018-05-06 08:45,19.93,70
2018-05-06 09:00,20.21,71
2018-05-06 09:15,20.93,68
2018-05-06 09:30,21.03,68
2018-05-06 09:45,20.84,68
2018-05-06 10:00,20.78,69
2018-05-06 10:15,21.27,68
2018-05-06 10:30,21.7,66
2018-05-06 10:45,21.71,65
2018-05-06 11:00,21.95,65
2018-05-06 11:15,22.2,65
2018-05-06 11:30,22.47,64
2018-05-06 11:45,22.72,64
2018-05-06 12:00,22.67,63
2018-05-06 12:15,22.14,64
2018-05-06 12:30,23.23,62
2018-05-06 12:45,24.02,61
2018-05-06 13:00,24.27,62
2018-05-06 13:15,24.32,61
2018-05-06 13:30,25.54,58
2018-05-06 13:45,25.52,58
2018-05-06 14:00,25.99,57
2018-05-06 14:15,25.94,58
2018-05-06 14:30,25.88,59
2018-05-06 14:45,26.34,59
2018-05-06 15:00,26.36,58
2018-05-06 15:15,27.28,56
2018-05-06 15:30,27.29,57
2018-05-06 15:45,28.46,49
2018-05-06 16:00,29.24,48
2018-05-06 16:15,29.56,43
2018-05-06 16:30,29.1,50
2018-05-06 16:45,27.67,57
2018-05-06 17:00,28.37,49
2018-05-06 17:15,28.71,47
2018-05-06 17:30,28.31,45
2018-05-06 17:45,27.92,45
2018-05-06 18:00,27.29,47
2018-05-06 18:15,26.91,48
2018-05-06 18:30,25.64,45
2018-05-06 18:45,24.04,48
2018-05-06 19:00,23.34,51
2018-05-06 19:15,22.5,54
2018-05-06 19:30,21.86,56
2018-05-06 19:45,21.5,57
2018-05-06 20:00,21.17,58
2018-05-06 20:15,20.96,59
2018-05-06 20:30,20.71,60
2018-05-06 20:45,20.59,59
2018-05-06 21:00,20.71,59
2018-05-06 21:15,20.3,61
2018-05-06 21:30,19.79,63
2018-05-06 21:45,19.47,64
2018-05-06 22:00,19.21,65
2018-05-06 22:15,18.92,66
2018-05-06 22:30,18.79,66
2018-05-06 22:45,18.6,67
2018-05-06 23:00,18.23,69
2018-05-06 23:15,17.95,71
2018-05-06 23:30,17.9,71
2018-05-06 23:45,17.78,72
2018-05-07 00:00,17.56,72
2018-05-07 00:15,17.64,72
2018-05-07 00:30,17.57,71
2018-05-07 00:45,17.17,72
2018-05-07 01:00,17,71
2018-05-07 01:15,16.93,70
2018-05-07 01:30,16.69,71
2018-05-07 01:45,16.49,71
2018-05-07 02:00,16.3,70
2018-05-07 02:15,16.12,69
2018-05-07 02:30,15.93,68
2018-05-07 02:45,15.75,68
2018-05-07 03:00,15.62,67
2018-05-07 03:15,15.39,67
2018-05-07 03:30,15.12,67
2018-05-07 03:45,14.95,67
2018-05-07 04:00,14.73,67
2018-05-07 04:15,14.53,67
2018-05-07 04:30,14.46,67
2018-05-07 04:45,14.22,67
2018-05-07 05:00,14.05,68
2018-05-07 05:15,13.92,68
2018-05-07 05:30,13.66,68
2018-05-07 05:45,13.65,68
2018-05-07 06:00,13.83,68
2018-05-07 06:15,13.94,69
2018-05-07 06:30,14.21,69
2018-05-07 06:45,14.76,67
2018-05-07 07:00,15.22,64
2018-05-07 07:15,15.76,62
2018-05-07 07:30,16.21,61
2018-05-07 07:45,17.83,60
2018-05-07 08:00,19.62,59
2018-05-07 08:15,20.36,58
2018-05-07 08:30,20.74,61
2018-05-07 08:45,20.82,64
2018-05-07 09:00,21.18,63
2018-05-07 09:15,21.17,64
2018-05-07 09:30,21.05,65
2018-05-07 09:45,21.17,65
2018-05-07 10:00,21.5,65
2018-05-07 10:15,21.57,64
2018-05-07 10:30,22.39,59
2018-05-07 10:45,22.83,57
2018-05-07 11:00,22.52,60
2018-05-07 11:15,22.17,65
2018-05-07 11:30,22.2,64
2018-05-07 11:45,22.49,62
2018-05-07 12:00,22.48,61
2018-05-07 12:15,22.5,59
2018-05-07 12:30,23.46,61
2018-05-07 12:45,23.33,61
2018-05-07 13:00,23.82,57
2018-05-07 13:15,24.57,55
2018-05-07 13:30,24.98,54
2018-05-07 13:45,25.2,55
2018-05-07 14:00,25.31,55
2018-05-07 14:15,25.63,55
2018-05-07 14:30,25.88,55
2018-05-07 14:45,26.69,49
2018-05-07 15:00,27.48,45
2018-05-07 15:15,27.91,43
2018-05-07 15:30,28.15,42
2018-05-07 15:45,28.5,42
2018-05-07 16:00,27.67,52
2018-05-07 16:15,25.02,51
2018-05-07 16:30,27.24,48
2018-05-07 16:45,26.15,55
2018-05-07 17:00,25.17,51
2018-05-07 17:15,24.48,47
2018-05-07 17:30,22.95,43
2018-05-07 17:45,22.74,42
2018-05-07 18:00,24.17,41
2018-05-07 18:15,23.9,40
2018-05-07 18:30,22.65,39
2018-05-07 18:45,21.38,39
2018-05-07 19:00,20.74,38
2018-05-07 19:15,20.68,38
2018-05-07 19:30,20.46,38
2018-05-07 19:45,20.1,39
2018-05-07 20:00,19.72,39
2018-05-07 20:15,19.52,40
2018-05-07 20:30,19.26,41
2018-05-07 20:45,18.62,45
2018-05-07 21:00,17.84,47
2018-05-07 21:15,17.27,48
2018-05-07 21:30,16.47,51
2018-05-07 21:45,15.96,54
2018-05-07 22:00,16.13,53
2018-05-07 22:15,16.18,53
2018-05-07 22:30,16.05,54
2018-05-07 22:45,15.8,54
2018-05-07 23:00,16.01,52
2018-05-07 23:15,16.4,54
2018-05-07 23:30,15.54,60
2018-05-07 23:45,15.3,59
2018-05-08 00:00,14.38,63
2018-05-08 00:15,14.16,67
2018-05-08 00:30,13.59,73
2018-05-08 00:45,13.3,74
2018-05-08 01:00,13.74,71
2018-05-08 01:15,14.06,68
2018-05-08 01:30,13.87,68
2018-05-08 01:45,13.35,71
2018-05-08 02:00,13.15,72
2018-05-08 02:15,12.45,72
2018-05-08 02:30,12.12,73
2018-05-08 02:45,12.43,73
2018-05-08 03:00,13.35,70
2018-05-08 03:15,12.31,74
2018-05-08 03:30,11.81,76
2018-05-08 03:45,11.96,75
2018-05-08 04:00,12.19,74
2018-05-08 04:15,12.54,72
2018-05-08 04:30,12.57,72
2018-05-08 04:45,12.29,73
2018-05-08 05:00,11.94,75
2018-05-08 05:15,11.51,77
2018-05-08 05:30,11.2,79
2018-05-08 05:45,11.31,80
2018-05-08 06:00,11.47,80
2018-05-08 06:15,11.66,80
2018-05-08 06:30,12.13,79
2018-05-08 06:45,12.97,77
2018-05-08 07:00,14.22,73
2018-05-08 07:15,15.24,71
2018-05-08 07:30,16.2,70
2018-05-08 07:45,17.55,67
2018-05-08 08:00,17.14,66
2018-05-08 08:15,18.44,62
2018-05-08 08:30,17.35,63
2018-05-08 08:45,17.22,63
2018-05-08 09:00,18.41,60
2018-05-08 09:15,19.66,58
2018-05-08 09:30,20.41,56
2018-05-08 09:45,20.58,57
2018-05-08 10:00,20.69,56
2018-05-08 10:15,21.21,53
2018-05-08 10:30,21.76,51
2018-05-08 10:45,21.71,51
2018-05-08 11:00,22.26,52
2018-05-08 11:15,22.14,52
2018-05-08 11:30,22.02,54
2018-05-08 11:45,22.47,52
2018-05-08 12:00,21.72,54
2018-05-08 12:15,21.28,54
2018-05-08 12:30,23.02,52
2018-05-08 12:45,24.08,48
2018-05-08 13:00,24.85,45
2018-05-08 13:15,25.33,46
2018-05-08 13:30,25.39,47
2018-05-08 13:45,25.14,49
2018-05-08 14:00,25.03,53
2018-05-08 14:15,25.75,49
2018-05-08 14:30,26.5,47
2018-05-08 14:45,26.44,47
2018-05-08 15:00,23.88,50
2018-05-08 15:15,23.37,50
2018-05-08 15:30,21.99,53
2018-05-08 15:45,21.57,54
2018-05-08 16:00,21.06,54
2018-05-08 16:15,21.12,54
2018-05-08 16:30,21.6,53
2018-05-08 16:45,22.07,52
2018-05-08 17:00,22.42,51
2018-05-08 17:15,22.19,53
2018-05-08 17:30,17.25,69
2018-05-08 17:45,16.87,71
2018-05-08 18:00,17.24,75
2018-05-08 18:15,17.2,83
2018-05-08 18:30,17.5,82
2018-05-08 18:45,17.67,80
2018-05-08 19:00,17.88,83
2018-05-08 19:15,17.75,79
2018-05-08 19:30,17.2,74
